league,season,team,player,nation,age,born,preferred_foot,pos,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10
ENG-Premier League,2024 - 2025,Fulham,Saša Lukić,SRB,27,1996,Right,CDM,0.6835026,-0.2077009,0.30585384,0.058797155,-0.3954311,0.3558649,0.36723477,-0.08920356,0.16321805,0.069912195
ENG-Premier League,2024 - 2025,Fulham,Timothy Castagne,BEL,28,1995,Right,RB,0.7624968,-0.15701818,0.22455703,0.12958501,-0.09105115,0.2768805,0.556302,-0.1875765,-0.12823988,0.27448556
ENG-Premier League,2024 - 2025,Ipswich Town,Ben Johnson,ENG,24,2000,Right,RB,0.7810047,-0.14169124,0.37987447,-0.17738369,-0.03010178,0.039263427,0.4567897,-0.10026087,-0.15555966,0.39422697
ENG-Premier League,2024 - 2025,Ipswich Town,Dara O'Shea,IRL,25,1999,Right,CB,0.7941521,0.48051533,-0.15078473,0.546596,0.19800788,0.44626758,0.6629665,0.054192446,0.038647294,0.14481534
ENG-Premier League,2024 - 2025,Ipswich Town,Jack Clarke,ENG,23,2000,Right,LM,0.72011405,-0.23362476,0.27861822,-0.41384196,-0.35617858,0.26593748,0.3548703,-0.021304095,-0.37408623,0.10218223
ENG-Premier League,2024 - 2025,Ipswich Town,Jacob Greaves,ENG,23,2000,Left,CB,0.77114,0.16380112,0.088633195,0.34916323,0.33611405,0.3356595,0.65912414,-0.20342615,-0.06960706,0.03170602
ENG-Premier League,2024 - 2025,Ipswich Town,Kalvin Phillips,ENG,28,1995,Right,CDM,0.7912767,-0.160235,0.5945463,-0.04358304,-0.25273836,0.48724714,0.30029136,-0.2119768,-0.11412385,0.32686573
ENG-Premier League,2024 - 2025,Ipswich Town,Leif Davis,ENG,24,2000,Left,LB,0.713978,-0.23766463,-0.21871755,0.11588768,0.032598548,0.3309709,0.10846294,0.15763436,-0.008256505,0.5641799
ENG-Premier League,2024 - 2025,Ipswich Town,Liam Delap,ENG,21,2003,Right,ST,0.036927532,0.03915903,0.13200834,-0.5807264,0.29325962,0.46228933,0.14548486,-0.10821949,-0.029588684,0.22553508
ENG-Premier League,2024 - 2025,Ipswich Town,Omari Hutchinson,ENG,20,2003,Left,CAM,0.5406457,-0.3266926,-0.097839125,-0.5342343,-0.09877588,0.5324106,0.053301502,-0.044581063,0.08263816,0.17398009
ENG-Premier League,2024 - 2025,Ipswich Town,Sammie Szmodics,IRL,28,1995,Right,LM,0.63681257,-0.07026424,0.6308415,-0.38071176,-0.075427555,-0.1256466,0.083344385,-0.5321538,-0.17631339,0.44300124
ENG-Premier League,2024 - 2025,Ipswich Town,Wes Burns,WAL,29,1994,Right,RM,0.78229153,-0.21861239,0.21463364,-0.33311144,-0.12856074,0.36686525,0.17859922,-0.19606219,-0.5083394,0.54522496
ENG-Premier League,2024 - 2025,Leicester City,Bilal El Khannouss,MAR,20,2004,Right,CAM,0.62620175,-0.286004,0.09009026,-0.18791261,-0.17346619,0.39291584,-0.056602642,0.017722078,-0.037063133,0.13687646
ENG-Premier League,2024 - 2025,Leicester City,Conor Coady,ENG,31,1993,Right,CB,0.88040316,0.32817897,0.17024106,0.36328295,0.47177675,-0.083266616,0.47469014,-0.6107328,-0.12883352,0.0055894903
ENG-Premier League,2024 - 2025,Leicester City,Facundo Buonanotte,ARG,19,2004,Left,RM,0.5371311,-0.3015279,0.44884014,-0.42755172,-0.27796394,0.0031730724,0.13730551,-0.01878212,0.123135746,0.3262945
ENG-Premier League,2024 - 2025,Leicester City,Harry Winks,ENG,28,1996,Right,CDM,0.84022063,-0.17771,0.22508888,0.084802754,-0.32625344,0.2021092,0.111128345,-0.29170302,-0.22221814,0.23273873
ENG-Premier League,2024 - 2025,Leicester City,James Justin,ENG,26,1998,Right,RB,0.7720622,-0.021203374,-0.053131137,0.16222286,0.05835203,0.23832832,0.48166168,0.16905993,0.2757959,0.23350511
ENG-Premier League,2024 - 2025,Leicester City,Jannik Vestergaard,DEN,31,1992,Right,CB,0.7899804,0.15545623,0.37622154,0.29735494,0.19208762,0.4532834,0.5786341,-0.47455004,-0.34149244,-0.20168902
ENG-Premier League,2024 - 2025,Leicester City,Jordan Ayew,GHA,32,1991,Right,RM,0.3913262,-0.2571149,0.26971012,-0.29588515,0.13173911,0.38532954,0.12118599,-0.19278148,-0.15252042,0.27869776
ENG-Premier League,2024 - 2025,Leicester City,Oliver Skipp,ENG,23,2000,Right,CDM,0.83968145,-0.1337095,0.4533574,-0.09186128,-0.12053452,0.39769283,0.358973,-0.38732725,-0.23903035,0.22533481
ENG-Premier League,2024 - 2025,Leicester City,Stephy Mavididi,ENG,26,1998,Right,LM,0.67840433,-0.40511197,0.051064048,-0.4753039,0.03275969,0.19238465,0.07213489,-0.13144855,-0.044129416,0.3763862
ENG-Premier League,2024 - 2025,Leicester City,Wilfred Ndidi,NGA,27,1996,Right,CDM,0.7112421,-0.015983565,0.18873408,-0.06694452,-0.30359837,0.19477005,0.73326194,0.27544907,0.16570024,0.13173255
ENG-Premier League,2024 - 2025,Leicester City,Wout Faes,BEL,26,1998,Right,CB,0.8118968,0.2592311,0.05999794,0.4127414,0.25685927,0.35961857,0.578354,-0.20639375,0.17884266,-0.13873367
ENG-Premier League,2024 - 2025,Liverpool,Alexis Mac Allister,ARG,25,1998,Right,CM,0.6751503,-0.2975868,0.29324174,-0.045018326,-0.39297682,-0.18336959,0.16005872,0.31132028,0.4864079,0.17214006
ENG-Premier League,2024 - 2025,Liverpool,Andrew Robertson,SCO,30,1994,Left,LB,0.73361146,-0.30566657,-0.25804734,0.28520948,-0.31863865,0.2510536,0.058922675,-0.16902252,0.031100662,0.4300408
ENG-Premier League,2024 - 2025,Liverpool,Cody Gakpo,NED,25,1999,Right,LM,0.46488494,0.0099656265,0.017411495,-0.48672494,0.0019554675,-0.14427833,-0.0006105005,-0.08033496,0.028500607,0.28409174
ENG-Premier League,2024 - 2025,Liverpool,Curtis Jones,ENG,23,2001,Right,CAM,0.604373,0.0014514112,0.2532023,-0.19320631,-0.35590622,0.061934378,0.39238337,-0.28829595,0.05052965,-0.12453462
ENG-Premier League,2024 - 2025,Liverpool,Darwin Núñez,URU,25,1999,Right,ST,0.37412685,0.17209081,0.5013716,-0.4474689,-0.1616326,-0.039026354,0.2641479,-0.35854185,-0.21696565,0.3270891
ENG-Premier League,2024 - 2025,Liverpool,Dominik Szoboszlai,HUN,23,2000,Right,CAM,0.5058767,0.11779845,0.0199895,-0.23208468,-0.42470226,0.080419704,-0.033670366,0.05808218,0.14710528,0.12936936
ENG-Premier League,2024 - 2025,Liverpool,Ibrahima Konaté,FRA,25,1999,Right,CB,0.7091618,0.21389543,-0.052997194,0.49622756,0.0057655484,0.15822294,0.5661485,-0.3204213,0.018059347,-0.19802289
ENG-Premier League,2024 - 2025,Liverpool,Luis Díaz,COL,27,1997,Right,LM,0.3162745,-0.022588758,-0.17354865,-0.6315392,-0.105992116,-0.17622836,0.16297622,-0.17029525,0.17767799,0.095751174
ENG-Premier League,2024 - 2025,Liverpool,Mohamed Salah,EGY,32,1992,Left,RM,-0.65233415,0.033408444,-0.5833804,-0.41831222,-0.011319512,-0.52223474,0.11760555,0.23642154,-0.22229634,0.32382348
ENG-Premier League,2024 - 2025,Liverpool,Ryan Gravenberch,NED,22,2002,Right,CDM,0.69967365,-0.31696507,-0.08653676,0.009049093,-0.30933276,0.36264458,0.36934584,0.079786904,0.30022857,-0.19076285
ENG-Premier League,2024 - 2025,Liverpool,Trent Alexander-Arnold,ENG,25,1998,Right,RB,0.5521047,-0.25549352,0.0792638,0.26297677,-0.35847116,0.00927945,-0.21058568,0.33274946,0.14804734,0.33237883
ENG-Premier League,2024 - 2025,Liverpool,Virgil van Dijk,NED,33,1991,Right,CB,0.70848274,0.25791526,-0.2028917,0.7269718,0.06855339,0.09246366,0.29758704,-0.37732062,0.2406436,-0.38470444
ENG-Premier League,2024 - 2025,Manchester City,Bernardo Silva,POR,29,1994,Left,CM,0.66323125,-0.29095206,-0.26392156,-0.14551714,-0.25470665,-0.02208819,0.22673973,0.0037872982,0.28553188,0.17055944
ENG-Premier League,2024 - 2025,Manchester City,Erling Haaland,NOR,24,2000,Left,ST,-0.31282693,0.49435565,0.33607787,-0.45266655,0.04526363,-0.045465358,0.24196234,-0.28599733,0.108247,0.34266156
ENG-Premier League,2024 - 2025,Manchester City,Jeremy Doku,BEL,22,2002,Right,LW,0.5434812,-0.70034504,-0.5821839,-0.823711,-0.01777903,0.07468329,0.22894034,-0.1477749,-0.39552578,0.12240047
ENG-Premier League,2024 - 2025,Manchester City,Joško Gvardiol,CRO,22,2002,Left,LB,0.6406603,-0.26947296,-0.3222145,0.3055524,-0.056344587,0.10351434,0.25632548,-0.25666344,0.5252985,-0.2596539
ENG-Premier League,2024 - 2025,Manchester City,Kevin De Bruyne,BEL,33,1991,Right,CM,0.514094,0.14188501,-0.08666942,-0.26534542,-0.5134853,0.04336243,-0.389312,0.0022220798,-0.26675928,0.21877171
ENG-Premier League,2024 - 2025,Manchester City,Kyle Walker,ENG,34,1990,Right,RB,0.78464013,-0.23590602,0.39240894,0.07652473,-0.15423037,0.3628657,0.18657377,-0.438656,-0.36733156,0.18089817
ENG-Premier League,2024 - 2025,Manchester City,Manuel Akanji,SUI,29,1995,Right,CB,0.7607466,-0.054677922,0.0491546,0.22088347,-0.1342829,0.43864533,0.34463552,-0.56886446,-0.10310929,-0.48945987
ENG-Premier League,2024 - 2025,Manchester City,Mateo Kovačić,CRO,30,1994,Right,CM,0.586276,-0.48070112,0.2810018,0.026803933,-0.17604622,-0.020547887,-0.09837377,-0.14239316,0.3173413,-0.1793143
ENG-Premier League,2024 - 2025,Manchester City,Matheus Nunes,POR,25,1998,Right,RB,0.7725118,-0.21486378,-0.15192503,-0.22434758,-0.2724727,-0.11986743,0.24177645,-0.013654985,-0.17298166,0.10462742
ENG-Premier League,2024 - 2025,Manchester City,Omar Marmoush,EGY,25,1999,Right,ST,0.36396226,-0.018201295,0.48246542,-0.46767023,-0.09986354,0.013783491,-0.21904972,-0.45041847,-0.16671427,0.33581263
ENG-Premier League,2024 - 2025,Manchester City,Phil Foden,ENG,24,2000,Left,RW,0.5035401,-0.05827046,0.07714904,-0.2740275,-0.17521256,-0.025364568,-0.26088968,-0.29716483,-0.07801586,0.30272284
ENG-Premier League,2024 - 2025,Manchester City,Rico Lewis,ENG,19,2004,Right,RB,0.849878,-0.18871565,0.017767016,-0.06381294,-0.13042891,0.02624425,0.36508211,-0.3263971,0.039446883,0.013742863
ENG-Premier League,2024 - 2025,Manchester City,Rúben Dias,POR,27,1997,Right,CB,0.7560909,0.07383707,-0.13700394,0.52845883,-0.14137246,0.36694,0.2728485,-0.5968994,-0.021020044,-0.37916833
ENG-Premier League,2024 - 2025,Manchester City,İlkay Gündoğan,GER,33,1990,Right,CM,0.7246805,-0.007725835,-0.22216064,-0.18482353,-0.4100498,0.14214715,0.17860034,-0.087114386,-0.094721325,-0.16212802
ENG-Premier League,2024 - 2025,Manchester Utd,Alejandro Garnacho,ARG,20,2004,Right,CAM,0.32869285,-0.16374698,-0.30073276,-0.6417536,-0.21723825,0.16438763,0.23968883,-0.32433182,0.07359245,0.33270913
ENG-Premier League,2024 - 2025,Manchester Utd,Bruno Fernandes,POR,29,1994,Right,CAM,-0.017270144,-0.09719101,0.110591196,0.16737872,-0.61210084,0.10923949,-0.07788939,0.36086738,0.18997575,-0.0294058
ENG-Premier League,2024 - 2025,Manchester Utd,Casemiro,BRA,32,1992,Right,CDM,0.48109978,-0.22315958,0.50334203,0.17889012,-0.37091196,0.20124088,0.48237568,-0.091911696,0.15361613,0.4372341
ENG-Premier League,2024 - 2025,Manchester Utd,Diogo Dalot,POR,25,1999,Right,RB,0.6253304,-0.2661547,-0.20869859,0.040284775,-0.1768208,0.30406338,0.56661683,0.08566824,0.10012981,0.13388345
ENG-Premier League,2024 - 2025,Manchester Utd,Harry Maguire,ENG,31,1993,Right,CB,0.5769424,0.2173767,0.26312116,0.39945135,0.041190054,0.22972624,0.604907,-0.45735586,-0.10495322,0.102187835
ENG-Premier League,2024 - 2025,Manchester Utd,Joshua Zirkzee,NED,23,2001,Right,ST,0.49006477,0.27621555,0.35418272,-0.36151648,-0.1633781,0.23273045,0.35741407,-0.38824245,-0.1702216,0.37345237
ENG-Premier League,2024 - 2025,Manchester Utd,Kobbie Mainoo,ENG,19,2005,Right,CM,0.6847747,-0.36955085,0.3481942,-0.11020607,-0.30409232,0.38291103,0.4215902,-0.30104983,-0.026034666,0.19864136
ENG-Premier League,2024 - 2025,Manchester Utd,Leny Yoro,FRA,18,2005,Right,CB,0.7483708,-0.0038957351,0.31000257,0.20596157,-0.029148672,0.2214762,0.6310965,-0.5766342,-0.24390739,0.062942095
ENG-Premier League,2024 - 2025,Manchester Utd,Lisandro Martínez,ARG,26,1998,Left,CB,0.68687403,-0.2726651,0.22236402,0.2692674,0.17200658,0.12885466,0.38317394,-0.26795152,-0.13529015,-0.16458036
ENG-Premier League,2024 - 2025,Manchester Utd,Manuel Ugarte,URU,23,2001,Right,CDM,0.6616889,-0.35084656,0.5662101,-0.057101857,-0.2977921,0.24440439,0.515666,-0.016968023,0.13832968,0.0032508483
ENG-Premier League,2024 - 2025,Manchester Utd,Marcus Rashford,ENG,26,1997,Right,LM,0.64022446,-0.13154684,0.36941338,-0.3427192,0.14588208,-0.20813037,-0.10495354,-0.41273668,-0.39778233,0.51600766
ENG-Premier League,2024 - 2025,Manchester Utd,Matthijs de Ligt,NED,24,1999,Right,CB,0.6844786,0.24811739,0.16543773,0.43221,0.105095364,0.16163668,0.63512284,-0.44834772,0.03747533,-0.012138814
ENG-Premier League,2024 - 2025,Manchester Utd,Noussair Mazraoui,MAR,26,1997,Right,RB,0.6854262,-0.5783543,0.17686573,0.22304352,-0.31821913,0.19959302,0.6494394,0.06641272,0.43187636,0.101017185
ENG-Premier League,2024 - 2025,Manchester Utd,Rasmus Højlund,DEN,21,2003,Left,ST,0.55030644,0.25182804,0.15914333,-0.49478272,0.00049553806,0.311664,0.23885083,-0.48298663,-0.11875195,0.37068504
ENG-Premier League,2024 - 2025,Newcastle Utd,Alexander Isak,SWE,24,1999,Right,ST,-0.2649957,0.1411084,0.023486516,-0.53046614,0.078935675,-0.13357592,0.2085106,-0.17130163,0.08642144,0.10475885
ENG-Premier League,2024 - 2025,Newcastle Utd,Anthony Gordon,ENG,23,2001,Right,LW,0.26783645,-0.15172851,-0.28843787,-0.34931853,-0.2018007,0.19109109,0.20989652,-0.030190201,-0.100648455,0.31263253
ENG-Premier League,2024 - 2025,Newcastle Utd,Bruno Guimarães,BRA,26,1997,Right,CM,0.52800244,-0.16872253,-0.003251422,-0.047155585,-0.28476936,0.15481296,0.077335045,0.23628235,0.3928746,-0.06424087
ENG-Premier League,2024 - 2025,Newcastle Utd,Dan Burn,ENG,32,1992,Left,CB,0.69255733,0.368494,-0.12602447,0.5513393,0.21893506,0.37515935,0.63575745,-0.23218082,0.06648139,-0.17461313
ENG-Premier League,2024 - 2025,Newcastle Utd,Fabian Schär,SUI,32,1991,Right,CB,0.5876617,0.24123418,0.16106966,0.50322753,0.09116795,0.41863704,0.18064746,-0.20494415,0.19292845,-0.112306595
ENG-Premier League,2024 - 2025,Newcastle Utd,Harvey Barnes,ENG,26,1997,Right,LW,0.4258233,-0.0037763144,-0.093602374,-0.57032955,-0.040874466,-0.12063861,-0.05454977,-0.27381307,-0.17540786,0.2502177
ENG-Premier League,2024 - 2025,Newcastle Utd,Jacob Murphy,ENG,29,1995,Right,RW,0.6270935,0.05272627,-0.24651405,-0.4309729,-0.10157251,-0.29014972,0.021192305,0.42336103,-0.07830815,0.23432863
ENG-Premier League,2024 - 2025,Newcastle Utd,Joe Willock,ENG,24,1999,Right,CM,0.71114695,-0.14281599,0.23313366,-0.35391533,-0.3774983,0.2670319,0.41082284,-0.21387479,-0.24839021,0.2919937
ENG-Premier League,2024 - 2025,Newcastle Utd,Joelinton,BRA,27,1996,Right,CM,0.5195091,-0.061523665,0.16107306,-0.1271456,-0.14861044,0.1295141,0.43887192,-0.0026528996,0.22862145,0.12001192
ENG-Premier League,2024 - 2025,Newcastle Utd,Lewis Hall,ENG,19,2004,Left,LB,0.75263304,-0.37520373,-0.017840553,0.12647547,-0.30982506,0.124877326,0.31409797,0.12842661,0.00872671,0.26083097
ENG-Premier League,2024 - 2025,Newcastle Utd,Sandro Tonali,ITA,24,2000,Right,CDM,0.5672425,-0.06018653,0.17606218,0.03604263,-0.22223923,0.22038235,0.23896763,-0.061033867,0.29008085,0.03307909
ENG-Premier League,2024 - 2025,Nott'ham Forest,Anthony Elanga,SWE,22,2002,Right,RW,0.58568025,0.08681745,-0.38077733,-0.6020105,0.043394886,0.10884063,0.12958391,0.29656875,-0.23211087,0.1407557
ENG-Premier League,2024 - 2025,Nott'ham Forest,Callum Hudson-Odoi,ENG,23,2000,Right,LM,0.5794039,-0.34348348,-0.26675266,-0.3999688,0.16234028,0.2384145,0.07258627,-0.21236944,-0.14767846,0.19746266
ENG-Premier League,2024 - 2025,Nott'ham Forest,Chris Wood,NZL,32,1991,Right,ST,-0.05103797,0.35409293,0.28621304,-0.23683536,0.4853464,-0.011092211,0.09796354,-0.16673021,0.013083218,0.30903584
ENG-Premier League,2024 - 2025,Nott'ham Forest,Elliot Anderson,ENG,21,2002,Right,CDM,0.6094934,-0.3271176,0.1757901,-0.13711433,-0.31610712,0.16259228,0.42191193,0.4367224,0.3268215,0.027369214
ENG-Premier League,2024 - 2025,Nott'ham Forest,Morato,BRA,23,2001,Left,CB,0.7845697,0.024254205,0.47073993,0.04616705,0.35404208,0.4803963,0.64046276,-0.2908882,-0.47494555,0.006058943
ENG-Premier League,2024 - 2025,Nott'ham Forest,Morgan Gibbs-White,ENG,24,2000,Right,CAM,0.42444873,0.014520807,-0.07587419,-0.27153498,-0.12747176,0.17136933,0.06551378,0.22944611,0.040799234,-0.08066055
ENG-Premier League,2024 - 2025,Nott'ham Forest,Murillo,BRA,22,2002,Left,CB,0.7313051,0.10321062,-0.032761518,0.45799187,0.41012445,0.56881505,0.38267604,0.15930432,0.15068449,0.14942479
ENG-Premier League,2024 - 2025,Nott'ham Forest,Neco Williams,WAL,23,2001,Right,LB,0.60500085,-0.37462038,0.011551226,0.022014894,-0.073468424,0.2520886,0.6643082,0.33172032,0.16371481,0.3290614
ENG-Premier League,2024 - 2025,Nott'ham Forest,Nicolás Domínguez,ARG,26,1998,Right,CDM,0.7450517,-0.18635038,0.46930113,0.028059112,-0.46800566,0.22812441,0.6132228,-0.072787754,0.3152876,0.3081705
ENG-Premier League,2024 - 2025,Nott'ham Forest,Nikola Milenković,SRB,26,1997,Right,CB,0.6547898,0.35585448,0.24446103,0.21903288,0.4621324,0.32608828,0.54115313,0.03048868,0.11480259,-0.14225762
ENG-Premier League,2024 - 2025,Nott'ham Forest,Ola Aina,NGA,27,1996,Right,RB,0.73766935,-0.36190706,-0.0768261,0.05217186,0.29377928,0.39510962,0.2762776,0.22302508,0.17198037,0.23521435
ENG-Premier League,2024 - 2025,Nott'ham Forest,Ryan Yates,ENG,26,1997,Right,CDM,0.654168,0.07197476,0.46250713,-0.061734743,-0.11819639,0.3990282,0.37533933,-0.10971402,0.09261841,0.13523972
ENG-Premier League,2024 - 2025,Southampton,Adam Armstrong,ENG,27,1997,Right,ST,0.63371164,-0.070091575,0.35731778,-0.33629844,-0.18091027,0.1150904,0.21909738,-0.3780804,-0.40470165,0.3075777
ENG-Premier League,2024 - 2025,Southampton,Cameron Archer,ENG,23,2001,Right,ST,0.5397906,0.14861701,0.31072453,-0.44283158,-0.29095978,0.2441034,0.43423298,-0.5937002,-0.20462017,0.32510144
ENG-Premier League,2024 - 2025,Southampton,Flynn Downes,ENG,25,1999,Right,CM,0.8145068,-0.17568035,0.32381466,0.08832794,-0.118891224,0.2725731,0.34529242,-0.32415628,0.22749999,0.15199228
ENG-Premier League,2024 - 2025,Southampton,Jack Stephens,ENG,30,1994,Right,CB,0.79954576,0.034115057,0.218204,0.38752192,0.05566633,-0.16778497,0.5123871,-0.6011336,-0.07730671,0.3823537
ENG-Premier League,2024 - 2025,Southampton,James Bree,ENG,26,1997,Right,RB,0.8310784,-0.22915995,0.35934743,-0.10001882,-0.12386207,0.3532188,0.20959274,-0.28534436,-0.4039013,0.2288309
ENG-Premier League,2024 - 2025,Southampton,Jan Bednarek,POL,28,1996,Right,CB,0.8535558,0.28091118,0.13695557,0.46608323,0.544415,0.14816663,0.4717928,-0.2922173,0.19153997,-0.23589592
ENG-Premier League,2024 - 2025,Southampton,Joe Aribo,NGA,28,1996,Left,CM,0.67073613,-0.23920989,0.22413315,-0.05668492,-0.060428083,0.08304887,0.39571795,-0.35991728,0.19591054,0.16675821
ENG-Premier League,2024 - 2025,Southampton,Kamaldeen Sulemana,GHA,22,2002,Right,LM,0.61121,-0.4193242,0.07535414,-0.5226405,-0.045574002,0.42684355,0.3353754,-0.26185352,-0.3314635,0.25795814
ENG-Premier League,2024 - 2025,Southampton,Kyle Walker-Peters,ENG,27,1997,Right,RB,0.7410895,-0.3792658,-0.345729,-0.18457071,-0.16394594,0.48681307,0.2781313,-0.12739547,0.13618891,-0.02620299
ENG-Premier League,2024 - 2025,Southampton,Lesley Ugochukwu,FRA,20,2004,Right,CDM,0.74105376,-0.13850716,0.4534062,-0.05906898,0.02773368,0.28384605,0.42959663,-0.20093052,-0.02524525,0.04717138
ENG-Premier League,2024 - 2025,Southampton,Mateus Fernandes,POR,20,2004,Right,CAM,0.44676146,-0.31682274,0.1258536,-0.19138421,-0.33245048,0.358525,0.36536974,0.22714418,0.2885307,-0.0057898783
ENG-Premier League,2024 - 2025,Southampton,Paul Onuachu,NGA,30,1994,Right,ST,0.35359117,0.31105813,0.5997738,-0.4440467,0.09859162,0.2779406,0.20692928,-0.3058925,-0.32325524,0.31265485
ENG-Premier League,2024 - 2025,Southampton,Ryan Manning,IRL,28,1996,Left,LB,0.7883767,-0.29933715,0.08330426,0.029933196,-0.1615426,0.33914873,0.0817796,-0.15352112,-0.33595207,0.5373902
ENG-Premier League,2024 - 2025,Southampton,Taylor Harwood-Bellis,ENG,22,2002,Right,CB,0.7971621,0.3332396,0.021541271,0.4765493,0.10226802,0.46636993,0.40162975,-0.26138905,0.24278349,-0.36032394
ENG-Premier League,2024 - 2025,Southampton,Tyler Dibling,ENG,18,2006,Left,RM,0.5199309,-0.34971705,0.08285256,-0.3868262,-0.008286439,0.4732592,0.30122072,-0.25362438,-0.08331167,0.15922903
ENG-Premier League,2024 - 2025,Southampton,Yukinari Sugawara,JPN,24,2000,Right,RB,0.7984494,-0.25940114,0.14129508,-0.013134334,-0.09480115,0.22268401,0.1270456,-0.18208204,-0.16019058,0.3989385
ENG-Premier League,2024 - 2025,Tottenham,Archie Gray,ENG,18,2006,Right,CDM,0.8631966,0.008708993,0.2252209,0.23457527,-0.023286702,0.44230103,0.29734862,-0.4409354,-0.15014227,0.07732355
ENG-Premier League,2024 - 2025,Tottenham,Ben Davies,WAL,31,1993,Left,CB,0.8242834,0.019452093,0.2564762,0.28918478,0.24197,0.49461395,0.46619654,-0.39668477,-0.39194208,-0.1502363
ENG-Premier League,2024 - 2025,Tottenham,Brennan Johnson,WAL,23,2001,Right,RW,0.41473597,0.09942236,0.06691697,-0.46372733,-0.025204312,-0.21503033,0.31185564,-0.12706217,0.14356455,0.36547157
ENG-Premier League,2024 - 2025,Tottenham,Cristian Romero,ARG,26,1998,Right,CB,0.62261224,0.018788926,0.28865114,0.40928563,-0.06859567,0.12130672,0.56897795,-0.5378059,-0.10215198,0.04571508
ENG-Premier League,2024 - 2025,Tottenham,Dejan Kulusevski,SWE,24,2000,Left,CM,0.48766375,-0.2883359,-0.16392699,-0.5168243,-0.044959165,0.17348117,-0.027443899,0.06852875,0.18752433,0.29077843
ENG-Premier League,2024 - 2025,Tottenham,Destiny Udogie,ITA,21,2002,Left,LB,0.7045233,-0.5132732,0.09538754,0.057256922,-0.19121689,0.20540126,0.6440827,-0.15328346,0.08139962,0.1783993
ENG-Premier League,2024 - 2025,Tottenham,Djed Spence,ENG,23,2000,Right,RB,0.6955732,-0.50157475,0.036582656,-0.07610855,0.027556049,0.23861581,0.37320116,-0.059721865,-0.11067461,0.06304067
ENG-Premier League,2024 - 2025,Tottenham,Dominic Solanke,ENG,26,1997,Right,ST,0.11821895,0.29657775,0.25309634,-0.5163989,-0.09874443,0.17942713,0.36570126,-0.2810161,-0.036899954,0.23320849
ENG-Premier League,2024 - 2025,Tottenham,James Maddison,ENG,27,1996,Right,CM,0.4846158,-0.030955343,0.12781055,-0.3005472,-0.12991792,-0.24040088,-0.16836852,0.09531935,-0.07933534,-0.086084135
ENG-Premier League,2024 - 2025,Tottenham,Lucas Bergvall,SWE,18,2006,Right,CM,0.68993634,-0.29844433,0.3763849,-0.0772307,-0.23550282,0.3619694,0.45093787,-0.28833574,-0.19649339,0.094838426
ENG-Premier League,2024 - 2025,Tottenham,Mathys Tel,FRA,19,2005,Right,ST,0.36562404,-0.17801832,0.34296292,-0.32264155,-0.2865204,0.25326106,0.1460192,-0.35284665,-0.47483042,0.4859197
ENG-Premier League,2024 - 2025,Tottenham,Micky van de Ven,NED,23,2001,Left,CB,0.71633303,0.13964762,0.1727381,0.2544529,0.01996524,0.14967762,0.5376729,-0.4440098,-0.5480814,-0.025344806
