league,season,team,player,nation,age,born,preferred_foot,pos,macro_pos,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16
ENG-Premier League,2024 - 2025,Crystal Palace,Jean-Philippe Mateta,FRA,27,1997,Right,ST,ST,-0.1137965,0.2570747,0.7730734,-0.42650437,-0.3656741,0.21750456,-0.15031515,0.11698733,0.16974925,0.26944727,0.4023032,0.023087077,0.5165248,0.68568134,-0.3614014,0.6955042
ENG-Premier League,2024 - 2025,Crystal Palace,Jefferson Lerma,COL,29,1994,Right,CDM,CDM,0.53159255,0.04430697,-0.07488485,-0.35440794,0.12430214,0.20872381,0.15207353,0.24208046,0.1637361,0.37667844,0.790975,-0.6603857,-0.17623639,-0.056834266,0.5266262,0.81323874
ENG-Premier League,2024 - 2025,Crystal Palace,Marc Guéhi,ENG,24,2000,Right,CB,CB,0.28550607,-0.16346553,-0.18851078,-0.6079133,0.20438775,0.26447636,-0.3308596,0.7190986,0.16008036,-0.18849576,0.2403573,0.0027606562,-0.35189086,0.3712038,0.9033101,0.16053766
ENG-Premier League,2024 - 2025,Crystal Palace,Maxence Lacroix,FRA,24,2000,Right,CB,CB,0.8022284,0.10412387,-0.28472045,-0.52548003,0.026418999,0.31401938,-0.13828711,-0.06258072,0.0044551394,-0.18366686,0.3536856,0.10049879,-0.5233307,0.5134865,0.7949752,0.59888273
ENG-Premier League,2024 - 2025,Crystal Palace,Trevoh Chalobah,ENG,25,1999,Right,CB,CB,0.22898115,-0.6130687,-0.74534684,-0.733966,-0.5074265,0.3794157,0.49485242,0.51710725,-0.123228095,0.08331731,0.94225013,0.16883457,0.5830161,0.16918622,-0.0145572685,0.5301405
ENG-Premier League,2024 - 2025,Crystal Palace,Tyrick Mitchell,ENG,24,1999,Left,LB,Fullback,0.7456367,-0.6327951,0.39486924,0.25169978,0.52439296,0.31763476,0.11318028,0.23027539,-0.07801327,-0.42556977,0.6285122,-0.15408695,-0.39833248,0.6144524,0.46246383,0.7433938
ENG-Premier League,2024 - 2025,Crystal Palace,Will Hughes,ENG,29,1995,Left,CDM,CDM,1.0508586,-0.28530994,-0.030112365,0.13767084,0.18103608,0.36555344,0.18229595,-0.122576624,-0.00836285,0.03252146,0.8395487,-0.7873102,0.30567536,-0.07963903,0.040579848,0.79107964
ENG-Premier League,2024 - 2025,Everton,Abdoulaye Doucouré,MLI,31,1993,Right,CAM,CAM,0.28055274,-0.10845069,0.26563528,-0.0048869476,-0.016292289,0.84706223,-0.36822706,0.19866554,0.14360906,0.11323741,0.7963706,-0.31082076,0.22493549,0.27045518,-0.035561122,0.50849956
ENG-Premier League,2024 - 2025,Everton,Ashley Young,ENG,39,1985,Right,RB,Fullback,0.41934165,-0.74112886,-0.27221206,-0.10246418,0.16830945,-0.11955942,0.36403883,0.53298223,-0.020412117,0.084478125,0.8094754,-0.37889388,0.2959086,-0.4078111,0.32366768,0.851595
ENG-Premier League,2024 - 2025,Everton,Beto,GNB,26,1998,Right,ST,ST,0.22108766,0.45260653,0.30221456,-0.45534724,-0.58234084,0.45633894,0.26961577,0.3662365,0.2038928,0.28410298,0.4223588,-0.0028999299,0.87555003,0.30243635,-0.9942442,0.83882904
ENG-Premier League,2024 - 2025,Everton,Dominic Calvert-Lewin,ENG,27,1997,Right,ST,ST,0.17143688,0.5669109,0.022827448,-0.3842394,-0.17639634,0.31367302,0.22936095,-0.19710092,0.14723301,0.18849553,0.80800617,-0.10017005,0.47268152,0.026918523,-0.86480415,1.3968059
ENG-Premier League,2024 - 2025,Everton,Dwight McNeil,ENG,24,1999,Left,LM,Wide Midfielder,-0.057319064,-0.5526044,-0.047266424,-0.21575831,-0.07810199,0.24772263,1.0232385,0.21070679,-0.04692394,0.20336214,0.6640876,-0.4286004,0.930821,-0.3164755,-0.01891341,0.40008062
ENG-Premier League,2024 - 2025,Everton,Iliman Ndiaye,SEN,24,2000,Right,LM,Wide Midfielder,-0.0069466606,-0.8318321,0.11085896,0.10051118,-0.37227795,0.5727962,-0.30756372,0.5362849,0.5208178,0.51317906,0.8206425,0.39799023,0.10022052,0.3001014,-0.41857,0.035536177
ENG-Premier League,2024 - 2025,Everton,Jack Harrison,ENG,27,1996,Left,RM,Wide Midfielder,0.36291823,-0.2420764,0.2195556,0.17751187,-0.45081642,0.3229891,0.22809525,-0.12587316,0.06438397,-0.33004838,1.0414523,-0.2729785,-0.06590203,0.17497331,-0.406543,1.0959239
ENG-Premier League,2024 - 2025,Everton,Jake O'Brien,IRL,23,2001,Right,CB,CB,0.17054157,-0.82474613,-0.59522957,-0.6549764,-0.42844662,0.48507804,0.30520868,0.58072215,-0.20750263,-0.088229135,0.3966613,0.21313632,0.3342395,0.2386063,0.0138867125,0.7617475
ENG-Premier League,2024 - 2025,Everton,James Garner,ENG,23,2001,Right,CDM,CDM,0.64269817,-0.45931578,-0.511725,0.006019026,-0.06442393,0.2866454,0.3943156,0.16480139,-0.035648294,0.34180665,0.7430265,-0.3216848,0.1766585,-0.26708147,-0.06776003,1.044477
ENG-Premier League,2024 - 2025,Everton,James Tarkowski,ENG,31,1992,Right,CB,CB,0.68220025,-0.10921489,-0.08056712,-0.5061772,-0.18948478,0.5016228,0.06522639,0.29416233,-0.08548869,-0.035073973,0.3060239,0.04046704,-0.35603616,0.7169352,1.124253,0.43547368
ENG-Premier League,2024 - 2025,Everton,Jarrad Branthwaite,ENG,22,2002,Left,CB,CB,0.44986972,0.007837981,-0.5484273,-0.6517297,0.15205146,0.31596583,0.22049135,0.048933946,-0.045255087,0.009046458,0.38346112,-0.046309974,-0.6227782,0.2701762,0.520688,0.76729625
ENG-Premier League,2024 - 2025,Everton,Jesper Lindstrøm,DEN,24,2000,Right,RM,Wide Midfielder,0.5637593,-0.33784354,-0.17175086,0.31897968,-0.27105558,0.1881965,0.4490981,-0.068678886,-0.21794064,0.3852341,1.0568495,-0.15396544,0.38790658,-0.5149385,-0.37199417,1.2855581
ENG-Premier League,2024 - 2025,Everton,Michael Keane,ENG,31,1993,Right,CB,CB,0.22468588,-1.0981605,-0.5252453,-0.88793635,-0.68204486,0.5683081,0.53917027,0.18280914,-0.51033455,0.35064724,0.49203396,0.32964084,0.49412188,-0.15019554,-0.08625105,0.7800513
ENG-Premier League,2024 - 2025,Everton,Orel Mangala,BEL,26,1998,Right,CDM,CDM,0.17967203,-0.24216157,-0.60818064,-0.3563633,-0.24497074,0.7462135,0.6262635,0.41213942,0.03380811,0.86310387,0.9620122,-0.38635755,0.18098262,-0.03842601,-0.14388832,0.55510587
ENG-Premier League,2024 - 2025,Everton,Vitaliy Mykolenko,UKR,25,1999,Left,LB,Fullback,0.80389106,-0.81918585,0.10295861,-0.5343119,0.14498854,0.058583457,0.03381926,0.02137613,-0.067178294,-0.7064261,0.7781055,-0.5614992,-0.25982428,0.42044663,0.48664078,0.6547097
ENG-Premier League,2024 - 2025,Fulham,Adama Traoré,ESP,28,1996,Right,RM,Wide Midfielder,-0.23865901,0.07218193,0.032480374,0.026533537,0.14594683,0.55166364,0.6439663,-0.3222263,0.37229097,-0.086484805,0.601856,-0.20380443,0.5112481,-0.05986172,-0.26755816,0.7086021
ENG-Premier League,2024 - 2025,Fulham,Alex Iwobi,NGA,28,1996,Right,LM,Wide Midfielder,-0.17593686,-0.3524694,0.81138974,-0.10079038,0.18226328,0.29624933,0.31054157,0.55398226,0.7511045,-0.16870311,-0.095741436,-0.48523995,-0.073422424,-0.008114204,-0.18306789,-0.063237
ENG-Premier League,2024 - 2025,Fulham,Antonee Robinson,USA,26,1997,Left,LB,Fullback,0.51896155,-0.61510015,-0.12898217,0.2745358,1.1189779,-0.21316256,-0.17335445,-0.31730682,0.4668944,-0.6625322,0.4952491,-0.105536036,-0.30644843,-0.2056182,0.33729705,0.46573362
ENG-Premier League,2024 - 2025,Fulham,Calvin Bassey,NGA,24,1999,Left,CB,CB,0.31603807,-0.206106,-0.47747463,-0.70844597,0.21120171,0.36637366,-0.16817558,0.23662008,0.28473526,-0.08002652,-0.0029280782,-0.297167,-1.0814265,0.078405686,0.38865227,0.1259446
ENG-Premier League,2024 - 2025,Fulham,Emile Smith Rowe,ENG,24,2000,Right,CAM,CAM,0.04805566,-0.2508983,0.118694656,-0.46253005,0.3145426,0.8060932,-0.15277983,0.3228014,0.068883255,0.17262009,0.689782,-0.39903757,0.13279077,-0.10031882,-0.3958075,0.12067132
ENG-Premier League,2024 - 2025,Fulham,Harry Wilson,WAL,27,1997,Left,RM,Wide Midfielder,0.47908527,-0.17095503,-0.12601312,-0.6378256,-0.08338754,-0.0126582235,0.8655093,0.29446945,-0.18736933,0.3130928,0.81441313,-0.081538394,0.24758229,-0.3678948,-0.7550193,0.52438515
ENG-Premier League,2024 - 2025,Fulham,Issa Diop,FRA,27,1997,Right,CB,CB,0.29874563,-0.24870166,-0.92114997,-0.38139713,-0.15128705,0.5958532,0.50086296,0.23075324,-0.07581772,0.36307004,0.44128293,-0.05158661,-0.093801744,0.10312213,-0.06638039,0.92999715
ENG-Premier League,2024 - 2025,Fulham,Joachim Andersen,DEN,28,1996,Right,CB,CB,0.23770182,0.42106375,-0.6669856,-0.71341217,-0.16400526,0.06886261,0.07100892,0.11970249,0.33806065,-0.119359314,0.18719606,-0.51064616,-0.713687,0.052106157,0.86841774,0.37013328
ENG-Premier League,2024 - 2025,Fulham,Kenny Tete,NED,28,1995,Right,RB,Fullback,0.7922969,-0.20096144,-0.5774463,-0.13845643,0.39250287,0.39417696,0.2137541,-0.02355051,0.044665188,0.07459493,1.0138965,-0.3455853,-0.10227053,-0.073437214,-0.09299074,0.7832983
ENG-Premier League,2024 - 2025,Fulham,Raúl Jiménez,MEX,33,1991,Right,ST,ST,0.16815263,0.2178945,0.6758972,-0.1327805,-0.05492057,0.27135187,-0.01810202,-0.058229774,0.24164933,0.73261446,0.3449366,-0.19466168,0.27916205,0.5783149,-0.44181934,0.4110397
ENG-Premier League,2024 - 2025,Fulham,Rodrigo Muniz,BRA,23,2001,Right,ST,ST,0.3285331,0.12077553,0.047951598,-0.7076141,-0.3605694,0.3036465,0.5656845,0.4349529,-0.17198224,0.42169714,0.43117905,0.12624109,0.93866587,-0.1604234,-1.1450219,0.55699563
ENG-Premier League,2024 - 2025,Fulham,Sander Berge,NOR,26,1998,Right,CDM,CDM,0.47058356,-0.13696828,-0.55476475,-0.007911339,0.0036071315,0.8368875,-0.16233486,0.41263968,0.26119748,0.16543381,0.283666,-0.435793,-0.09830103,0.23355845,-0.023620654,0.4796154
ENG-Premier League,2024 - 2025,Fulham,Saša Lukić,SRB,27,1996,Right,CDM,CDM,0.7046401,-0.13795084,-0.19512983,0.1668689,0.14418826,0.65539944,-0.12649472,0.12223877,0.089593664,0.15873036,0.8192205,-0.78847855,-0.020959696,-0.016221464,0.20445985,0.40346465
ENG-Premier League,2024 - 2025,Fulham,Timothy Castagne,BEL,28,1995,Right,RB,Fullback,0.5015796,-0.41236117,-0.6228568,-0.119234875,0.14531448,0.4088207,0.35262024,0.3784777,-0.013227962,0.23770876,0.6614197,-0.23605788,-0.089670375,-0.046089962,-0.032639943,0.9476458
ENG-Premier League,2024 - 2025,Ipswich Town,Ben Johnson,ENG,24,2000,Right,RB,Fullback,0.3144518,-0.6662641,-0.5479211,-0.18988267,-0.09616038,0.34940714,0.20933937,0.20054914,-0.3195471,0.03917858,1.0538578,0.28067908,0.52183956,-0.14430165,-0.124671824,1.1587067
ENG-Premier League,2024 - 2025,Ipswich Town,Dara O'Shea,IRL,25,1999,Right,CB,CB,0.61996734,0.03837911,-0.2171425,-0.8177708,0.2380762,0.17926735,-0.04210192,-0.20677082,-0.0870256,0.0017953943,0.35341537,-0.11264097,-0.7384089,0.30094266,1.0301273,0.7550608
ENG-Premier League,2024 - 2025,Ipswich Town,Jack Clarke,ENG,23,2000,Right,LM,Wide Midfielder,0.2932346,-0.1676892,-0.5137939,0.076786116,0.15841532,0.6299274,0.5537648,-0.2375323,0.10644491,0.36976373,1.1768348,-0.3243985,0.6779627,-0.19630489,-0.3117212,0.8716768
ENG-Premier League,2024 - 2025,Ipswich Town,Jacob Greaves,ENG,23,2000,Left,CB,CB,0.56881297,-0.11853296,-0.56244785,-0.66834533,0.06669706,0.427225,0.24597925,0.45917004,0.025642382,-0.017892908,0.38322717,-0.05109532,-0.37573305,0.4826443,0.4029781,0.6211625
ENG-Premier League,2024 - 2025,Ipswich Town,Kalvin Phillips,ENG,28,1995,Right,CDM,CDM,0.63310015,-0.3195182,-0.51585793,-0.11127964,-0.24481562,0.39897388,0.26104966,0.089700714,0.026324179,0.61026174,1.2558756,-0.511884,0.377664,-0.32112244,0.043610558,0.9633049
ENG-Premier League,2024 - 2025,Ipswich Town,Leif Davis,ENG,24,2000,Left,LB,Fullback,0.6052028,-0.6442776,0.24449581,-0.23683767,-0.20646146,0.21970072,0.52464926,-0.04344298,-0.055842787,-0.43687293,0.6190851,-0.5295622,-0.34629643,0.51387644,0.44916847,0.6643167
ENG-Premier League,2024 - 2025,Ipswich Town,Liam Delap,ENG,21,2003,Right,ST,ST,-0.36039647,0.021598369,0.5847809,-0.5791513,-0.5308653,0.13068393,-0.053690083,0.023199275,0.78386337,0.74995613,0.58128583,0.041509107,0.7360773,0.3512397,-0.33047208,0.73896015
ENG-Premier League,2024 - 2025,Ipswich Town,Omari Hutchinson,ENG,20,2003,Left,CAM,CAM,0.037647717,-0.40888375,0.4158213,0.055120602,-0.21845353,0.45581388,0.19076969,0.015500963,0.6412538,0.40064073,0.89730084,-0.19570789,-0.13929655,-0.19404438,-0.15316176,0.45227823
ENG-Premier League,2024 - 2025,Ipswich Town,Sammie Szmodics,IRL,28,1995,Right,LM,Wide Midfielder,0.05444309,-0.30629537,-0.29738358,-0.4206366,-0.3129976,0.3464802,0.32406676,0.51482886,-0.37575015,0.47444397,1.1645862,0.24483183,0.41032425,-0.36241552,-0.5570256,0.8106716
ENG-Premier League,2024 - 2025,Ipswich Town,Wes Burns,WAL,29,1994,Right,RM,Wide Midfielder,0.14309448,-0.38335785,-0.5946528,-0.2655073,-0.36535358,0.22075889,0.7613938,-0.1862696,-0.079842374,0.17660283,1.3195688,-0.17288437,0.49727908,-0.11801267,-0.2956176,1.449818
ENG-Premier League,2024 - 2025,Leicester City,Bilal El Khannouss,MAR,20,2004,Right,CAM,CAM,0.273244,-0.33338672,0.151133,0.07671857,-0.1860674,0.53204393,0.27479678,0.28403103,0.42926303,0.15384683,0.75144196,-0.7578966,0.3142514,-0.003642127,0.10509258,0.2793101
ENG-Premier League,2024 - 2025,Leicester City,Conor Coady,ENG,31,1993,Right,CB,CB,-0.4499603,-0.6771124,-0.64769715,-0.74819475,-0.08803888,0.5608867,0.17182133,1.0396054,-0.3282346,0.15334629,0.22017644,0.55514085,-0.24345961,0.09962785,0.39643177,0.62204194
ENG-Premier League,2024 - 2025,Leicester City,Facundo Buonanotte,ARG,19,2004,Left,RM,Wide Midfielder,0.64693516,-0.58865434,0.17146684,0.2148655,-0.25678027,0.43014085,0.046750426,0.2428744,-0.098326385,0.12188895,1.0781174,-0.017486412,0.65789485,-0.32009053,-0.5479559,0.40818274
ENG-Premier League,2024 - 2025,Leicester City,Harry Winks,ENG,28,1996,Right,CDM,CDM,0.15614066,-0.440018,-0.4816306,-0.1640194,0.20414379,0.33998746,0.35442877,0.17388046,-0.10741503,0.65089554,0.84654266,-0.6595561,-0.09656452,-0.7135227,0.0657182,0.7905732
ENG-Premier League,2024 - 2025,Leicester City,James Justin,ENG,26,1998,Right,RB,Fullback,0.69915336,-0.48616603,0.07826677,-0.519312,0.34759894,0.18287276,-0.19022387,0.18346763,0.13054335,-0.086836755,0.41736066,-0.29157412,-0.3584127,0.13307898,0.38733715,0.72462356
ENG-Premier League,2024 - 2025,Leicester City,Jannik Vestergaard,DEN,31,1992,Right,CB,CB,0.05162337,0.04351648,-0.95308894,-0.41913193,-0.042154603,0.5709303,0.59978676,0.80243564,0.4315083,0.6416864,0.36386013,-0.15672448,-0.07225686,0.2975306,0.37184504,0.6109253
ENG-Premier League,2024 - 2025,Leicester City,Jordan Ayew,GHA,32,1991,Right,RM,Wide Midfielder,0.122974575,-0.57419735,-0.081540585,-0.35728255,-0.5590056,0.31770134,0.14346583,0.12302045,0.35525256,0.32435626,0.955113,-0.17623666,0.43143475,0.10710341,-0.35378668,0.615214
ENG-Premier League,2024 - 2025,Leicester City,Oliver Skipp,ENG,23,2000,Right,CDM,CDM,0.33252367,-0.26742914,-0.7114855,-0.35992458,-0.11223465,0.6059397,0.49326527,0.1756128,-0.014156176,0.6357902,1.3047785,-0.39022705,0.0899838,-0.047127917,-0.0591861,0.8634531
ENG-Premier League,2024 - 2025,Leicester City,Stephy Mavididi,ENG,26,1998,Right,LM,Wide Midfielder,0.15538871,-0.8143552,-0.05032465,-0.15943374,-0.5388714,0.45427054,0.27557725,0.21005128,0.25526404,-0.08686827,0.9710301,0.066764794,0.39432833,-0.08094606,-0.42943224,0.50443965
ENG-Premier League,2024 - 2025,Leicester City,Wilfred Ndidi,NGA,27,1996,Right,CDM,CDM,0.820422,-0.28821823,-0.1480555,0.19837838,0.67195845,0.43645602,-0.22234584,0.048849285,0.061808992,0.2292785,0.64237696,-0.046403132,0.20752035,-0.17118728,0.07236829,0.9211062
ENG-Premier League,2024 - 2025,Leicester City,Wout Faes,BEL,26,1998,Right,CB,CB,0.44727853,-0.12833266,-0.45402813,-0.8795156,-0.07529995,0.58364683,-0.31915814,0.08783753,-0.10165042,-0.48572358,0.62186104,-0.11109942,-0.5023176,0.617451,0.8205295,0.20231915
ENG-Premier League,2024 - 2025,Liverpool,Alexis Mac Allister,ARG,25,1998,Right,CM,CM,0.9629937,-0.6820496,0.4622219,0.5399652,0.5184707,0.41872936,-0.42783856,0.6669988,-0.06684596,-0.09265186,0.50830984,-0.48264706,0.49204847,-0.2108733,-0.0682454,0.061602697
ENG-Premier League,2024 - 2025,Liverpool,Andrew Robertson,SCO,30,1994,Left,LB,Fullback,0.39959577,-0.26959038,-0.09183084,0.02520974,0.16970927,0.31791675,0.21221471,0.13326493,-0.216818,-0.6207683,0.5033275,-0.9384702,-0.9244424,0.06824281,0.033617765,0.4765872
ENG-Premier League,2024 - 2025,Liverpool,Cody Gakpo,NED,25,1999,Right,LM,Wide Midfielder,0.1538997,-0.12622319,0.6280139,-0.4605306,-0.029537298,0.43865234,0.5673359,0.44138157,0.18976705,0.017499294,0.34886035,-0.0035624392,0.47750396,0.24698955,-0.50359285,0.22007549
ENG-Premier League,2024 - 2025,Liverpool,Curtis Jones,ENG,23,2001,Right,CAM,CAM,0.27876425,0.105128594,-0.19920987,-0.088532686,0.54769015,0.844532,0.053571723,0.3666227,0.055149607,0.40230054,0.5201283,-0.4851939,0.024303012,-0.18514538,-0.5299668,0.24139108
ENG-Premier League,2024 - 2025,Liverpool,Darwin Núñez,URU,25,1999,Right,ST,ST,0.27504927,0.0616766,-0.15138765,-0.2714836,-0.2115736,0.5064882,0.3317498,0.040481232,-0.30372515,0.21458334,0.7701533,0.15208104,0.7818099,-0.14083141,-0.917325,0.8132985
ENG-Premier League,2024 - 2025,Liverpool,Dominik Szoboszlai,HUN,23,2000,Right,CAM,CAM,0.27553552,0.25025895,0.8017457,0.23684034,0.108991906,0.8011112,0.21788889,0.19309473,-0.07590904,0.15356775,0.29034716,-0.6837574,0.19082509,0.17031084,0.12898824,-0.029396828
ENG-Premier League,2024 - 2025,Liverpool,Ibrahima Konaté,FRA,25,1999,Right,CB,CB,0.40448123,0.024909116,-0.5919154,-0.6029475,0.21836253,0.5133766,-0.14818758,-0.020055324,-0.0011734809,-0.33691752,0.027436644,-0.4137203,-0.5777415,0.13363689,0.2382704,0.3398221
ENG-Premier League,2024 - 2025,Liverpool,Luis Díaz,COL,27,1997,Right,LM,Wide Midfielder,-0.08520712,0.10024861,0.816583,-0.07703701,0.024562068,0.91124535,0.06263958,0.20673919,0.1943735,0.038457528,0.3471855,0.25389013,0.1690243,0.104995556,-0.6573342,-0.30166504
ENG-Premier League,2024 - 2025,Liverpool,Mohamed Salah,EGY,32,1992,Left,RM,Wide Midfielder,-1.0559855,-0.32688314,0.9272228,0.20383993,0.799031,-0.50140154,0.17315798,-0.5826878,0.28240502,0.36575004,-0.16615973,0.5415398,-0.18651302,1.136539,-0.3494893,-0.31211737
ENG-Premier League,2024 - 2025,Liverpool,Ryan Gravenberch,NED,22,2002,Right,CDM,CDM,0.37224504,-0.18819167,-0.02596377,0.3032775,0.5510024,0.65847504,-0.46579605,0.26858774,0.60757875,0.16507638,0.25890976,-0.750044,-0.3506296,-0.108333066,0.08269621,0.15650249
ENG-Premier League,2024 - 2025,Liverpool,Trent Alexander-Arnold,ENG,25,1998,Right,RB,Fullback,0.70291126,-0.405531,0.23051634,0.46448147,0.025100354,-0.1436085,0.095344484,0.1134068,-0.18499415,-0.71208525,0.43577307,-0.87787646,0.34118184,-0.36024538,0.33983383,0.2119439
ENG-Premier League,2024 - 2025,Liverpool,Virgil van Dijk,NED,33,1991,Right,CB,CB,0.0011419468,0.21011308,-0.28450716,-0.9008065,0.27644724,0.232044,-0.56067294,0.305597,0.12147106,-0.3787055,-0.47430187,-0.62482804,-1.0649868,-0.06556067,0.5975806,-0.115097106
ENG-Premier League,2024 - 2025,Manchester City,Bernardo Silva,POR,29,1994,Left,CM,CM,0.18153498,-0.38918224,0.36018044,0.14210401,0.50668216,0.711447,-0.14838584,0.45280653,0.07270974,-0.43687022,0.4482957,-0.298092,-0.5593964,0.11963247,-0.21495882,-0.13332953
ENG-Premier League,2024 - 2025,Manchester City,Erling Haaland,NOR,24,2000,Left,ST,ST,-0.016538572,0.72834104,0.9238847,-0.67258877,-0.07841034,0.013772596,0.16314834,0.035148613,-0.034617335,0.8001089,-0.14481468,0.20175633,0.25047526,0.7451219,-0.72933507,0.38488734
ENG-Premier League,2024 - 2025,Manchester City,Jeremy Doku,BEL,22,2002,Right,LW,Winger,-0.55927,-0.63788515,-0.17849538,0.11551696,-0.03040661,0.7293444,0.7876867,-0.079835355,1.0186899,0.15054661,0.8544777,0.4075811,0.18293159,-0.3063541,-0.73919475,0.007016983
ENG-Premier League,2024 - 2025,Manchester City,Joško Gvardiol,CRO,22,2002,Left,LB,Fullback,0.11474413,0.0030606687,0.03242752,-0.38549614,0.42898855,0.5030961,-0.55008554,0.67714745,0.3784581,-0.52903485,-0.18705352,-0.63299197,-1.1823422,0.16692841,-0.10751385,-0.4839787
ENG-Premier League,2024 - 2025,Manchester City,Kevin De Bruyne,BEL,33,1991,Right,CM,CM,0.006437633,0.20982572,0.519838,0.302682,0.006895669,0.41909736,0.7067537,-0.14099005,-0.26829842,-0.22159635,0.3670696,-0.94826245,0.5507978,-0.20783073,-0.16803896,0.32424816
ENG-Premier League,2024 - 2025,Manchester City,Kyle Walker,ENG,34,1990,Right,RB,Fullback,0.22393677,-0.36312842,-0.8694756,-0.19661152,-0.1185966,0.41361868,0.674619,0.45038432,0.103556976,0.6729403,0.84596294,-0.5864895,0.073833175,-0.3248118,-0.10420053,0.7589659
ENG-Premier League,2024 - 2025,Manchester City,Manuel Akanji,SUI,29,1995,Right,CB,CB,0.012998415,0.43670902,-0.8102958,-0.3427269,0.17396653,0.66476095,0.009675534,0.34996617,0.46692744,-0.07694087,0.37880746,-0.8652379,-0.6592607,0.16317233,-0.042584047,0.12685421
ENG-Premier League,2024 - 2025,Manchester City,Mateo Kovačić,CRO,30,1994,Right,CM,CM,0.456117,-0.4818829,-0.00552254,0.05023262,0.16380933,0.54670465,-0.26898247,0.8872273,0.29307106,0.10213289,0.4201321,-0.8524883,0.051510826,-0.40437287,-0.2909252,-0.5389037
ENG-Premier League,2024 - 2025,Manchester City,Matheus Nunes,POR,25,1998,Right,RB,Fullback,-0.12046622,-0.40515983,-0.2780099,0.123036355,0.47671413,0.74446,0.31930667,0.31616062,-0.0367342,-0.11652547,0.5154708,-0.21828827,0.2096233,-0.084620446,-0.12264474,0.45635688
ENG-Premier League,2024 - 2025,Manchester City,Omar Marmoush,EGY,25,1999,Right,ST,ST,0.3711463,-0.019944869,0.15050781,-0.34076378,-0.74610364,0.45316774,0.83787334,0.3506499,-0.121807195,0.4371636,0.5971813,-0.17194211,0.5274541,-0.05252278,-0.75431716,0.17516306
ENG-Premier League,2024 - 2025,Manchester City,Phil Foden,ENG,24,2000,Left,RW,Winger,0.15128261,-0.2113795,0.4983681,-0.339744,-0.28065407,0.55131125,0.6757992,0.24308501,-0.27268314,0.11018659,0.6114991,-0.5715339,-0.020313513,-0.03724155,-0.41111934,0.026134424
ENG-Premier League,2024 - 2025,Manchester City,Rico Lewis,ENG,19,2004,Right,RB,Fullback,0.10610801,-0.49349913,-0.47538927,-0.41719738,0.5416006,0.7221303,-0.18469529,0.15943874,-0.16188455,-0.044866987,1.0055621,-0.33825627,-0.4641106,-0.15375492,-0.25631076,0.43885615
ENG-Premier League,2024 - 2025,Manchester City,Rúben Dias,POR,27,1997,Right,CB,CB,-0.20336378,0.3978356,-0.7056276,-0.44494405,0.22952983,0.43195522,-0.16575502,0.27483475,0.30031222,0.041005448,0.012670457,-0.7719032,-1.1494715,-0.35482126,0.056895033,0.10091011
ENG-Premier League,2024 - 2025,Manchester City,İlkay Gündoğan,GER,33,1990,Right,CM,CM,-0.16891763,0.12808967,-0.058691807,0.00514441,0.6918831,0.74727696,-0.065338,-0.036122426,0.12181242,-0.017589761,0.3906367,-0.8161046,-0.21144319,-0.2598005,-0.14574948,0.33242273
